time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2024-01-11 04:30:00,17.0671749,119.106781,2176.5727539,104.8000031,107.2048798,2099.9777832,2142.5351563,49.8816109,
2024-01-11 04:40:00,17.0876732,119.0731049,2180.1027832,104.8000031,107.1984711,2096.6308594,2143.7709961,50.0,
2024-01-11 04:50:00,17.0477257,119.0394363,2166.2644043,104.8000031,107.19207,2093.0715332,2145.0070801,50.0,
2024-01-11 05:00:00,17.0159721,119.0057602,2175.7246094,104.8000031,107.1856613,2089.512207,2143.8666992,50.0112076,
2024-01-11 05:10:00,17.0645351,118.9720917,2190.3422852,104.8000031,107.1792526,2085.9528809,2133.015625,50.1487656,
2024-01-11 05:20:00,17.0555038,118.9384155,2207.7763672,104.8000031,107.1728439,2082.3935547,2122.1645508,50.0,
2024-01-11 05:30:00,17.0272179,118.904747,2231.4477539,104.8000031,107.1664429,2079.1789551,2112.1782227,50.1157646,
2024-01-11 05:40:00,17.03652,118.8710709,2237.8850098,104.8000031,107.1600342,2083.019043,2114.9963379,49.8011246,
2024-01-11 05:50:00,17.0079765,118.8374023,2221.9121094,104.8000031,107.1536255,2086.8591309,2117.814209,49.7727928,
2024-01-11 06:00:00,17.0561218,118.8037262,2219.71875,104.8000031,107.1472168,2090.6992188,2120.6323242,50.137867,
2024-01-11 06:10:00,16.9925613,118.7700577,2224.9375,104.8000031,107.1408081,2094.5390625,2123.4501953,49.9526176,
2024-01-11 06:20:00,17.1225967,118.7363815,2204.0961914,104.8000031,107.134407,2093.5786133,2126.2683105,50.0743828,
2024-01-11 06:30:00,17.00214,118.702713,2170.9594727,104.7339706,107.1279984,2091.9631348,2129.0861816,50.0,
2024-01-11 06:40:00,17.0994911,118.6690369,2178.6525879,104.6999969,107.1215897,2090.3479004,2131.9040527,50.0999985,
2024-01-11 06:50:00,17.0519409,118.6353683,2176.276123,104.6999969,107.115181,2088.7324219,2134.722168,49.9000015,
2024-01-11 07:00:00,17.1181545,118.6016922,2181.2158203,104.7354431,107.1087799,2087.3239746,2138.027832,50.2574463,
2024-01-11 07:10:00,17.0968761,118.5680237,2218.098877,104.7890167,107.1023712,2086.0871582,2141.7382813,49.9924927,
2024-01-11 07:20:00,17.0884857,118.5343475,2228.7780762,104.8082733,107.1088333,2105.6345215,2169.260498,50.283062,
2024-01-11 07:30:00,17.032032,118.500679,2193.2756348,104.8823395,107.1228638,2126.7592773,2198.5900879,49.887722,
2024-01-11 07:40:00,17.1351395,118.5371094,2238.1791992,104.9000015,107.1368866,2129.7062988,2184.1896973,50.2754974,
2024-01-11 07:50:00,17.1409988,118.5749741,2251.6989746,104.9000015,107.1509171,2129.3596191,2178.6635742,50.0021477,
2024-01-11 08:00:00,17.1230755,118.6128464,2243.4592285,104.9000015,107.1649399,2129.0126953,2173.137207,50.2253799,
2024-01-11 08:10:00,17.1819038,118.6507111,2205.3483887,104.9000015,107.1789703,2128.6660156,2167.611084,50.1420326,
2024-01-11 08:20:00,17.1659985,118.6885834,2246.7023926,104.9000015,107.1929932,2128.3190918,2162.0849609,49.7787666,
2024-01-11 08:30:00,17.4852314,118.7264481,2208.1079102,104.9000015,107.2070236,2129.7128906,2158.4960938,50.8099136,
2024-01-11 08:40:00,17.5265274,118.7643204,2209.6257324,104.9000015,107.2210541,2151.1616211,2177.2297363,49.5,
2024-01-11 08:50:00,17.4957085,118.8021851,2239.4938965,104.9287796,107.2350769,2172.6101074,2195.9633789,50.3028069,
2024-01-11 09:00:00,17.4682026,118.8400574,2234.9584961,105.0263367,107.2491074,2194.0588379,2214.6967773,50.1184464,0.0
2024-01-11 09:10:00,17.4724636,118.8779221,2203.447998,105.0999985,107.2631302,2214.5510254,2233.3930664,49.6225624,
2024-01-11 09:20:00,17.4210129,118.9157867,2220.4326172,105.0,107.2771606,2233.5883789,2252.032959,50.4820671,
2024-01-11 09:30:00,17.4591846,118.9536591,2222.3374023,105.0,107.2911835,2213.7211914,2258.7416992,49.272831,
2024-01-11 09:40:00,17.4586391,118.9915237,2227.3647461,105.0,107.3052139,2203.3435059,2202.8620605,50.6778908,
2024-01-11 09:50:00,17.4860611,119.0293961,2230.6113281,105.0,107.3192368,2201.2194824,2238.6677246,49.6275444,
2024-01-11 10:00:00,17.5522461,119.0672607,2259.4675293,105.0936432,107.3332672,2215.6193848,2274.1875,50.3053246,
2024-01-11 10:10:00,17.4678459,119.1051331,2237.8916016,105.1453552,107.34729,2231.9233398,2288.3630371,49.9684525,
2024-01-11 10:20:00,17.4565086,119.1429977,2206.4389648,105.1933517,107.3613205,2248.2270508,2302.5385742,49.836731,
2024-01-11 10:30:00,17.4107189,119.1808701,2248.2321777,105.1999969,107.3753433,2264.5307617,2316.7143555,50.1648369,
2024-01-11 10:40:00,17.4843616,119.2187347,2225.8210449,105.1999969,107.3893738,2271.9191895,2305.4233398,49.8710136,
2024-01-11 10:50:00,17.4864292,119.2566071,2205.4926758,105.0634384,107.4034042,2258.1577148,2293.6086426,50.0738144,
2024-01-11 11:00:00,17.391489,119.2944717,2218.2529297,105.0882187,107.4174271,2244.3959961,2281.7937012,50.178524,
2024-01-11 11:10:00,17.5345879,119.3323441,2209.4470215,105.1307526,107.4314575,2230.6345215,2269.9790039,50.0,
2024-01-11 11:20:00,17.490612,119.3702087,2239.2070313,105.0641556,107.4454803,2259.1655273,2301.3764648,50.0,
2024-01-11 11:30:00,17.5137157,119.4080811,2210.5151367,105.1528091,107.4595108,2264.8225098,2305.3867188,50.1903038,
2024-01-11 11:40:00,17.4252758,119.4459457,2250.6687012,105.2391357,107.4735336,2320.3996582,2362.2268066,50.0222092,
2024-01-11 11:50:00,17.5351601,119.4838104,2197.9453125,105.2684021,107.4875641,2292.1660156,2328.8078613,49.6631165,
2024-01-11 12:00:00,17.5053387,119.5216827,2226.1013184,105.0858154,107.5,2250.6552734,2281.0898438,50.2550621,
2024-01-11 12:10:00,17.4361801,119.5595474,2223.9455566,105.0,107.5,2209.1445313,2238.1755371,49.7000008,
2024-01-11 12:20:00,17.3551941,119.5974197,2234.572998,105.1127548,107.5,2226.6806641,2275.9345703,50.3702736,
2024-01-11 12:30:00,17.5025234,119.6352844,2217.6945801,105.1999969,107.5,2241.9648438,2296.2138672,50.0758781,
2024-01-11 12:40:00,17.3672848,119.6731567,2232.4785156,105.0,107.5,2179.1745605,2270.8791504,50.1270256,
2024-01-11 12:50:00,17.4399986,119.7110214,2238.2426758,105.0,107.5,2194.0168457,2260.9309082,50.2737503,
2024-01-11 13:00:00,17.5082035,119.7488937,2236.7490234,105.0,107.5,2208.8591309,2250.982666,49.9743195,
2024-01-11 13:10:00,17.4407902,119.7867584,2233.644043,105.0,107.5,2223.701416,2241.0344238,49.9702454,
2024-01-11 13:20:00,17.3908157,119.8246307,2216.4257813,105.0,107.5,2216.440918,2245.5881348,49.9473724,
2024-01-11 13:30:00,17.4804039,119.8624954,2220.4172363,105.0,107.5,2208.7265625,2255.1484375,50.3157539,
2024-01-11 13:40:00,17.4913692,119.9003677,2236.2429199,105.0,107.5,2201.012207,2264.7089844,50.3900948,
2024-01-11 13:50:00,17.5191422,119.9382324,2234.7805176,105.0036392,107.5,2202.4575195,2262.5063477,50.0157547,
2024-01-11 14:00:00,17.3278999,119.9761047,2181.7944336,105.050148,107.5,2213.829834,2245.7260742,50.2110291,
2024-01-11 14:10:00,17.3599796,120.0139694,2237.9628906,105.0966568,107.5,2225.2019043,2312.7685547,49.0,
2024-01-11 14:20:00,17.3416843,120.0518341,2222.6491699,105.0,107.5,2202.8850098,2274.6643066,51.2297134,
2024-01-11 14:30:00,17.2830544,120.0897064,2216.0,105.0,107.5,2228.5461426,2248.0600586,51.0491486,
2024-01-11 14:40:00,17.2895718,120.1275711,2233.4143066,105.1459198,107.5250473,2254.2070313,2298.2329102,49.3025894,
2024-01-11 14:50:00,17.3225021,120.1654434,2212.6838379,105.1999969,107.5772171,2272.0917969,2323.0227051,49.7157974,
2024-01-11 15:00:00,17.3489017,120.2033081,2250.8972168,105.1999969,107.6293869,2288.1901855,2316.3554688,51.0254326,
2024-01-11 15:10:00,17.2349148,120.2411804,2226.6430664,105.1999969,107.6815567,2382.0822754,2412.5476074,49.6062775,
2024-01-11 15:20:00,17.3635159,120.2790451,2209.7790527,105.544548,107.8844452,2423.9985352,2475.8408203,49.2999992,
2024-01-11 15:30:00,17.3230343,120.2962418,2236.0,105.1999969,107.5004883,2294.2849121,2332.9709473,51.4102783,
2024-01-11 15:40:00,17.2084999,120.2878265,2232.2463379,105.1999969,107.5370712,2309.7478027,2354.3847656,49.0040245,
2024-01-11 15:50:00,17.3428726,120.2794113,2247.6533203,105.1999969,107.5736542,2315.9907227,2332.2421875,50.3778114,
2024-01-11 16:00:00,17.3369064,120.2709961,2219.0742188,105.3726425,107.6102371,2322.2333984,2352.0493164,50.1467056,
2024-01-11 16:10:00,17.2934952,120.2625809,2232.496582,105.2748108,107.6468277,2339.3874512,2378.2797852,49.6100655,
2024-01-11 16:20:00,17.2840405,120.2541656,2311.239502,105.2350235,107.6834106,2421.7573242,2464.1804199,50.1902199,
2024-01-11 16:30:00,17.3176689,120.2457504,2220.1120605,105.1660538,107.6297226,2275.6149902,2311.5466309,50.155056,0.01
2024-01-11 16:40:00,17.2700005,120.2373352,2227.6030273,105.1134262,107.5011597,2267.2973633,2301.8173828,49.8122101,
2024-01-11 16:50:00,17.3199997,120.22892,2221.8520508,105.1429672,107.4263763,2282.8212891,2312.548584,50.0267868,
2024-01-11 17:00:00,17.3184223,120.2205048,2215.8366699,105.2046204,107.550087,2321.0471191,2406.9301758,50.1105957,
2024-01-11 17:10:00,17.4125309,120.2120895,2249.3952637,105.4787827,107.6738052,2417.6799316,2431.4221191,49.5,
2024-01-11 17:20:00,17.3447971,120.2036743,2187.6801758,105.3977432,107.7975159,2359.0075684,2407.7392578,49.9053307,
2024-01-11 17:30:00,17.3831596,120.1952591,2209.6259766,105.3177414,107.7555466,2306.9956055,2378.6660156,50.1986961,
2024-01-11 17:40:00,17.3315086,120.1868439,2264.3879395,105.3000031,107.7101746,2347.3713379,2393.6484375,49.7495117,
2024-01-11 17:50:00,17.3800011,120.1784286,2230.6643066,105.3000031,107.6648102,2330.8376465,2374.5332031,50.2925835,
2024-01-11 18:00:00,17.3130875,120.1700134,2197.3676758,105.3000031,107.6194382,2314.3041992,2355.4179688,49.5,
2024-01-11 18:10:00,17.3085003,120.1615982,2223.8894043,105.1359558,107.5740662,2297.7705078,2336.3024902,50.5195274,
2024-01-11 18:20:00,17.5625458,120.153183,2216.1962891,105.2513351,107.5287018,2313.2785645,2309.5129395,49.8355865,
2024-01-11 18:30:00,17.9773941,120.1447678,2206.7424316,105.0999985,107.4833298,2191.4177246,2275.4484863,51.5999985,
2024-01-11 18:40:00,17.9176826,120.1363525,2215.5856934,105.0999985,107.4379578,2224.9953613,2241.3837891,52.3896408,
2024-01-11 18:50:00,17.9574451,120.1279373,2238.3083496,105.1016922,107.4080811,2259.107666,2281.0703125,52.1102791,
2024-01-11 19:00:00,17.5094566,120.1195297,2236.6352539,105.2462616,107.4575272,2293.2199707,2326.3059082,50.0412178,
2024-01-11 19:10:00,17.5062618,120.1111145,2211.7250977,105.2626801,107.5069809,2317.0292969,2341.3168945,48.2581558,
2024-01-11 19:20:00,17.4952049,120.1026993,2233.605957,105.2032623,107.556427,2336.6972656,2350.1333008,51.1170845,
2024-01-11 19:30:00,17.4923058,120.0942841,2241.3366699,105.2375488,107.6058731,2356.3652344,2358.949707,49.3254166,
2024-01-11 19:40:00,17.4011211,120.0858688,2220.2058105,105.2772827,107.6553268,2376.0332031,2367.7661133,50.5158844,
2024-01-11 19:50:00,17.4704781,120.0774536,2243.3039551,105.4631577,107.7069016,2409.2763672,2424.2792969,50.3898697,
2024-01-11 20:00:00,17.524641,120.0690384,2210.6540527,105.5545197,107.7783279,2431.2470703,2439.3728027,49.4593697,
2024-01-11 20:10:00,17.5051556,120.0606232,2224.7468262,105.2059402,107.6782608,2318.5703125,2337.4223633,50.6163292,
2024-01-11 20:20:00,17.4929981,120.0522079,2226.8503418,105.2818909,107.5034943,2328.3789063,2326.5314941,49.6700058,
2024-01-11 20:30:00,17.5077152,120.0437927,2217.3388672,105.3955917,107.5424042,2369.7653809,2373.0517578,49.8890228,
2024-01-11 20:40:00,17.4730625,120.0353775,2215.3693848,105.3729477,107.5856705,2350.6086426,2398.1162109,50.5023346,
2024-01-11 20:50:00,17.5519505,120.0269623,2242.0603027,105.3503036,107.6289444,2331.4521484,2376.1396484,48.8052254,
2024-01-11 21:00:00,17.4730816,120.0185471,2237.7851563,105.3276672,107.6722107,2340.3972168,2354.1630859,50.9778519,
2024-01-11 21:10:00,17.5115242,120.0101318,2224.2487793,105.3050232,107.7154846,2363.6142578,2361.831543,49.4080009,
2024-01-11 21:20:00,17.4372253,120.0017166,2224.0466309,105.3000031,107.7587509,2386.8310547,2406.2434082,49.7999992,
2024-01-11 21:30:00,17.5800095,119.9933014,2219.904541,105.3610306,107.8000031,2416.668457,2451.5241699,50.2913628,
2024-01-11 21:40:00,17.515358,119.9848862,2232.8728027,105.5999985,107.8000031,2458.9833984,2498.5693359,49.5611458,
2024-01-11 21:50:00,17.5080547,119.9764709,2221.5700684,105.419426,107.7941513,2341.4814453,2355.0554199,50.712307,
2024-01-11 22:00:00,17.5885067,119.9680557,2247.703125,105.3536453,107.7424164,2360.859375,2376.671875,49.4484177,
2024-01-11 22:10:00,17.4302139,119.9596405,2232.1066895,105.4000015,107.6869888,2397.932373,2416.8242188,50.4204903,
2024-01-11 22:20:00,17.5226154,119.9512253,2225.8955078,105.1860123,107.6147003,2269.6772461,2352.6809082,49.7999992,
2024-01-11 22:30:00,17.5481853,119.9428101,2222.0419922,105.1454773,107.5999985,2254.5427246,2283.5512695,50.1633224,
2024-01-11 22:40:00,17.5506706,119.9343948,2235.5327148,105.1049347,107.5999985,2244.440918,2292.6655273,49.991478,
2024-01-11 22:50:00,17.5452156,119.9259796,2214.1347656,105.0999985,107.5999985,2232.4406738,2301.7797852,49.9263763,
2024-01-11 23:00:00,17.5102806,119.9175644,2232.6726074,105.0999985,107.5999985,2231.2729492,2292.8198242,50.2197037,
2024-01-11 23:10:00,17.5513687,119.9091492,2233.4992676,105.1100922,107.5999985,2270.0603027,2291.1245117,49.8684196,
2024-01-11 23:20:00,17.4796391,119.9007339,2227.2702637,105.2391357,107.5947952,2295.921875,2352.6945801,49.6379433,
2024-01-11 23:30:00,17.5090237,119.8654175,2219.5979004,105.3000031,107.5781708,2311.7612305,2363.6694336,50.2000008,
2024-01-11 23:40:00,17.5392857,119.8275452,2227.1081543,105.2127304,107.561554,2278.8713379,2274.8532715,49.9041405,
2024-01-11 23:50:00,17.5210247,119.7896805,2246.0324707,105.0111847,107.5449295,2234.291748,2233.888916,50.0453415,
2024-01-12 00:00:00,17.4760036,119.7518158,2215.1975098,105.1540451,107.5283127,2223.2973633,2266.4545898,50.2000008,
2024-01-12 00:10:00,17.5383682,119.7139435,2212.2143555,105.1705017,107.5116882,2231.6103516,2314.3498535,49.5304184,
2024-01-12 00:20:00,17.4445839,119.6760788,2214.1262207,105.1270294,107.4950714,2239.923584,2303.0996094,50.4546013,
2024-01-12 00:30:00,17.4978428,119.6382065,2214.8962402,105.0999985,107.4784546,2243.4892578,2291.8496094,49.6974068,0.0
2024-01-12 00:40:00,17.5677147,119.6003418,2239.4562988,105.0999985,107.4618301,2244.2658691,2280.7126465,50.1820145,
2024-01-12 00:50:00,17.4486008,119.5624695,2223.5656738,105.0999985,107.4452133,2245.0427246,2269.6984863,49.8168983,
2024-01-12 01:00:00,17.4521351,119.5246048,2213.0,105.0999985,107.4285889,2245.8193359,2258.684082,50.3189621,
2024-01-12 01:10:00,17.5316124,119.4867325,2248.5942383,105.0999985,107.411972,2246.5959473,2248.9753418,49.9372177,
2024-01-12 01:20:00,17.5146084,119.4488678,2244.0180664,105.0999985,107.3929749,2230.2817383,2278.2067871,49.8825951,
2024-01-12 01:30:00,17.5283604,119.4109955,2222.6826172,105.010788,107.3678741,2195.4399414,2239.6306152,50.2000008,
2024-01-12 01:40:00,17.4810143,119.3731308,2217.0100098,104.9305649,107.3427658,2172.5061035,2213.6748047,49.835804,
2024-01-12 01:50:00,17.4846153,119.3352661,2241.1723633,105.0,107.3176651,2166.4724121,2205.630127,50.3173599,
2024-01-12 02:00:00,17.5130501,119.2973938,2198.9482422,105.0,107.3187332,2160.4389648,2197.5854492,49.9435654,
2024-01-12 02:10:00,17.4122696,119.2595291,2248.2058105,105.0,107.3818893,2178.357666,2213.6743164,50.1599274,
2024-01-12 02:20:00,17.5561409,119.2216568,2212.0529785,105.0439301,107.4450455,2228.0251465,2261.7524414,50.0,
2024-01-12 02:30:00,17.5520306,119.1837921,2234.8950195,105.2018356,107.4959106,2277.6928711,2309.8305664,50.0,
2024-01-12 02:40:00,17.4405518,119.1459198,2215.9494629,105.2503052,107.4644089,2261.7492676,2286.0974121,49.9021721,
2024-01-12 02:50:00,17.4756317,119.1080551,2241.2189941,105.1189117,107.4329147,2239.5756836,2255.5454102,50.0,
2024-01-12 03:00:00,17.4100304,119.0701828,2202.0605469,104.9886093,107.4014206,2196.2478027,2231.4243164,50.2999992,
2024-01-12 03:10:00,17.521204,119.0323181,2204.4863281,104.9000015,107.3699265,2174.0500488,2233.5825195,49.810936,
2024-01-12 03:20:00,17.5250626,118.9944458,2243.3862305,104.9000015,107.3384323,2165.7084961,2235.7409668,50.001049,
2024-01-12 03:30:00,17.4956398,118.9565811,2221.1450195,104.9000015,107.3069382,2157.3669434,2228.263916,50.0708084,
2024-01-12 03:40:00,17.5202122,118.9187088,2241.6818848,104.9000015,107.2876205,2149.0253906,2219.472168,50.0,
2024-01-12 03:50:00,17.5049362,118.8808441,2202.9458008,104.9000015,107.2717514,2140.6838379,2210.6804199,49.7675743,
2024-01-12 04:00:00,17.5182667,118.8429794,2230.925293,104.9000015,107.2558746,2132.3425293,2201.888916,50.4364166,
2024-01-12 04:10:00,17.4639168,118.8051071,2205.8352051,104.9000015,107.2399979,2124.0009766,2193.097168,49.6789169,
2024-01-12 04:20:00,17.5379963,118.7672424,2246.3776855,104.9000015,107.2241287,2108.048584,2184.3054199,50.0328293,
2024-01-12 04:30:00,17.5216141,118.7293701,2201.3200684,104.9000015,107.208252,2091.0585938,2175.8859863,50.219799,
2024-01-12 04:40:00,17.4781475,118.6915054,2197.1643066,104.9000015,107.1999969,2130.9697266,2168.0332031,49.9000015,
2024-01-12 04:50:00,17.4836216,118.6536331,2230.489502,104.9000015,107.1999969,2130.3198242,2160.1801758,50.0875893,
2024-01-12 05:00:00,17.4696655,118.6157684,2199.564209,104.8962402,107.1999969,2129.670166,2152.3273926,49.9803619,
2024-01-12 05:10:00,17.434391,118.5778961,2243.8515625,104.8751144,107.1999969,2129.0202637,2144.4746094,50.0,
2024-01-12 05:20:00,17.5415726,118.5400314,2221.5915527,104.853981,107.1999969,2128.3706055,2136.621582,50.1415634,
2024-01-12 05:30:00,17.5112324,118.5021591,2207.6499023,104.8328552,107.1999969,2122.1923828,2128.7687988,50.1550903,
2024-01-12 05:40:00,17.503933,118.4642944,2222.6818848,104.8117294,107.1999969,2108.6818848,2120.9160156,50.1157837,
2024-01-12 05:50:00,17.383007,118.4264297,2230.2011719,104.8000031,107.1999969,2095.1713867,2114.4414063,49.9263077,
2024-01-12 06:00:00,17.5097141,118.3885574,2236.064209,104.8000031,107.1999969,2101.0090332,2121.1555176,50.0,
2024-01-12 06:10:00,17.5116577,118.3506927,2238.4772949,104.8148575,107.1999969,2108.6831055,2143.6003418,50.083046,
2024-01-12 06:20:00,17.4934978,118.3128204,2179.7016602,104.8981934,107.1999969,2115.1577148,2164.0810547,50.2736206,
2024-01-12 06:30:00,17.4804249,118.2749557,2245.6069336,104.8000031,107.1999969,2097.0756836,2144.3552246,50.2039337,
2024-01-12 06:40:00,17.3915291,118.2370834,2207.5158691,104.8000031,107.1999969,2078.9936523,2124.6293945,49.9976425,
2024-01-12 06:50:00,17.4687805,118.1992188,2239.1369629,104.8000031,107.1999969,2060.9116211,2104.9035645,49.8601036,
2024-01-12 07:00:00,17.4573879,118.1613464,2206.6083984,104.761528,107.1999969,2042.8295898,2085.1777344,50.0355873,
2024-01-12 07:10:00,17.4247932,118.1234818,2254.7854004,104.701828,107.1999969,2035.4141846,2076.7895508,50.327652,
2024-01-12 07:20:00,17.4867859,118.1287842,2220.9343262,104.7161179,107.1999969,2076.6335449,2120.0961914,50.3876266,
2024-01-12 07:30:00,17.5125294,118.2045441,2237.3823242,104.7304001,107.1999969,2108.2739258,2151.8974609,50.2999992,
2024-01-12 07:40:00,17.5324135,118.280304,2205.2124023,104.7446899,107.1999969,2113.1125488,2151.5078125,51.2975388,
2024-01-12 07:50:00,17.5030365,118.3560715,2250.7924805,104.7589722,107.1999969,2117.9511719,2151.1181641,53.4019775,
2024-01-12 08:00:00,17.5060234,118.4318314,2210.3044434,104.773262,107.1999969,2122.7897949,2150.7285156,55.793232,
2024-01-12 08:10:00,17.0859165,118.5075989,2215.7814941,104.7875519,107.1999969,2127.628418,2150.3391113,60.9337616,
2024-01-12 08:20:00,16.9715385,118.5833588,2245.0878906,104.9969177,107.1999969,2131.4294434,2155.2565918,49.0080223,
2024-01-12 08:30:00,17.0256691,118.6591187,2213.4248047,104.8878326,107.2088852,2125.5202637,2177.3977051,49.6552048,
2024-01-12 08:40:00,17.4430733,118.7348862,2237.7319336,104.8000031,107.2198181,2119.611084,2173.5214844,50.0290337,
2024-01-12 08:50:00,17.4395771,118.8106461,2228.7370605,104.8000031,107.2307434,2113.7021484,2169.6450195,50.4183884,
2024-01-12 09:00:00,17.4276752,118.8864136,2209.2712402,104.8000031,107.2416763,2107.7929688,2165.7687988,50.14748,0.0
2024-01-12 09:10:00,17.4969826,118.9621735,2233.1008301,104.8000031,107.2526016,2101.8837891,2161.892334,49.9643707,
